,FamilyName,FamilyNameDescription,GeneralGenusAndDescription,Genus,Epithet,LebanonLocations,SyrianLocations
1897,0,0,0,Boerhavia,plumbaginea,0,0
1898,0,0,0,0,0,0,"S. Sud. El-Hammé (Dlb, Pb)."
1899,AIZOACEAE,"Herbes annuelles ou vivaces, ou sous-arbrisseaux. Feuilles opposées ou alternes,souvent charnues. Stipules membraneuses ou nulles. Fleurs en cymes, cycliques,actinomorphes, hermaphrodites, à périanthe simple, mais paraissant parfois hétéro-chlamydé par le développement de staminodes pétaloïdes. Sépales en général 4-5.Étamines 5 ou nombreuses, transformées parfois en staminodes pétaloïdes. Carpelles2 ou plus, ordinairement concrescents. Ovaire supère ou infère, à 2 ou plusieursloges. Capsules variées.",0,0,0,0,0
1900,0,0,0,Mesembryanthemum,forskalei,0,0
1901,0,0,0,0,0,0,S. St. NE. de Zélaf (coll. PABOT). Détermination probable.
1902,0,0,0,Mesembryanthemum,nodiflorum,0,0
1903,0,0,0,0,0,L. Ctlitt. Tyr (Mt).,0
1904,0,0,0,Mesembryanthemum,edule,0,0
1905,0,0,0,0,0,L. et S. Cultivée fréquemment surtout le long de la côte. Parfois échappée de culture. Neparaît pas s'être naturalisée.,0
1906,0,0,"AIZOON L. — Herbes ou sous-arbrisseaux ordinairement papilleux, parfoisvelus. Feuilles alternes ou opposées, sans stipules. Fleurs solitaires ou en cymes axil-laires. Tube du calice court. Sépales 4-5. Étamines nombreuses, insérées à la gorgedu calice. Ovaire libre. Capsule subéreuse.",0,0,0,0
1907,0,0,0,0,0,0,"S. Sy. Alep (Hkn). Dam. Doummar (Mt). St. Meskène (Hd-Mz), Deir-ez-Zor (Hd-Mz),Palmyre (P, Niklès, Mt, Pb), Qaryatein (Mt), Arak à T 3, 50 km. W. de Palmyre, 32 km. W. deDeir-ez-Zor (Pb), Ouadi-el-Abiad (P)."
1908,0,0,0,Glinus,lotoides,0,0
1909,0,0,0,0,0,"L. Ct. Bords du Nahr Ghadir, sur l'emplacement de l'aéroport actuel (Mt, Np), Tripoli El-Mina, Kafer Qahel dans la Koura (Bl). Mi. Kaïfoun (P).",0
1910,0,0,0,Glinus,dictamnoides,0,0
1911,0,0,0,0,0,L. Hertn. Vers Rachaya (Boiss). Station apparemment détruite.,0
1912,PORTULACACEAE,"Plantes ordinairement herbacées, rarement sous-arbrisseaux ou arbrisseaux.Feuilles souvent charnues, à stipules scarieuses ou représentées par des faisceaux depoils. Fleurs ordinairement en panicules contractées, souvent glomérulées, actino-morphes, hermaphrodites, à 2,5 (ou plus), feuilles involucrales sépaloïdes et 4-5pétales, rarement plus ou moins, caducs. Étamines opposées aux pétales et ordinai-rement en même nombre. Carpelles 2-5. Capsule ordinairement polysperme.",0,0,0,0,0
1913,0,0,0,Portulacca,oleracea,0,0
1914,0,0,0,0,0,"L. Ct. Beyrouth (P, Tylt). Mi. Qrayé (Nrj). Mm. Dimane (Bl). Met. Ta'naïl (Vt, Mt).",0
1915,0,0,0,Montia,fontana,0,0
1916,0,0,0,0,0,"L. Mi. Mayrouba, sur grès (Mt). 'Akkar. Vers Kouachré, sur basaltes.",0
1917,CARYOPHYLLACEAE,"Plantes herbacées ou sous-frutescentes. Feuilles simples, opposées, décussées,très rarement alternes. Fleurs habituellement en cymes bipares, actinomorphes, leplus souvent hermaphrodites, parfois polygames, plus rarement dioïques. Périanthesimple ou double, les pétales étant alors d'origine staminale. Calice libre ou gamo-phylle. Corolle souvent onguiculée, toujours libre, et complétée parfois par desligules, constituant une couronne. Fruit en capsule s'ouvrant habituellement ausommet, exceptionnellement une baie. —",0,0,0,0,0
1918,0,0,"PTERANTHUS Forsk. — Herbe annuelle, charnue, à feuilles opposées, fas-ciculifères, ce qui les rend pseudo-verticillées. Cymes biflores portés par un pédon-cule commun accrescent, large, oblong, aplati et tombant avec lui. Fleurs sessiles,latérales. Calice 4-partite à sépales oblongs-linéaires, prolongés par un appendicevertical scarieux-marginé. 4 étamines. Pas de corolle.",0,0,0,0
1919,0,0,0,0,0,0,"S. St. Palmyre (Sam, Mt, Pb), Palmyre à Arak, Bir-al-'Alaniyé (Pb), Jabal-et-Tenf (Bb).Sud. Hammé (Pb)."
1920,0,0,"SCLERANTHUS L. — Herbes de petite taille, à feuilles linéaires-sétacées.Calice à tube urcéolé, à la fin durci. 5 sépales mutiques. Pétales filiformes, parfoisavortés. Étamines 5. Ovaire libre. Styles 2, distincts.",0,0,0,0
1921,0,0,0,0,0,0,S.
1922,0,0,0,0,0,0,S.
1923,0,0,0,0,0,0,S.
1924,0,0,0,0,0,0,S. orientalis
1925,0,0,0,Scleranthus,orientalis,0,0
1926,0,0,0,0,0,"L. Mi. Bikfaya, Mayrouba (Mt), Neba'-l-Bata, au-dessus de Jbail (Bl). Mm. Khan Sannine,Falougha (Mt), Col de Zahlé (Bl, Th, Mt, Pb). Ve. Jabal-ech-Cha'arra (Mt).","S. orientalis Rôssler. Rôssler, Phyton, Vol. 7, pp. 206-224, 1957 (PI.CLIV, n. 8). — ®. Plante annuelle, 1,3 à 20 cm. de haut, non glanduleuse. Tigesdécombantes, ascendantes ou dressées au sommet, à pilosité uniforme. Entrenceudslongs de 0,5 à 4 cm. de long. Feuilles opposées à 5 cm. de long, subulées, poiluesvers la base et brièvement connées par leurs gaines. Glomérules de l'inflorescenceen cyme rameuse ou très courte. Fleurs plus ou moins sessiles. Tépales 5, lancéolés,aigus, étroitement marginés seulement vers la base, les uns rectilignes, les autresuncinés-recourbés sur le même fruit. Étamines 5 à 2. Staminodes présents. Ovaireà 2 stigmates, enfermé dans le réceptacle induré. Faux fruit, mûr, mesurant 3,2 à5,3 mm. Tépales étalés ou dressés ou connivents.Floraison: mars-juin. Grès et terrains non calcaires, légèrement hygrophile. Mi. 'Aïn Halakim (Har). A.L. Jabal Gharbi (Pr)."
1927,0,0,0,Scleranthus,collinus,0,0
1928,0,0,0,0,0,0,S. Mm. Slenfé (Sam).
1929,0,0,0,Habrosia,spinuliflora,0,0
1930,0,0,0,0,0,"L. Sy. Baalbeck (P, Mt).",0
1931,0,0,"CORRIGIOLA L. — Herbes annuelles ou vivaces à feuilles un peu charnueset stipules scarieuses. Calice persistant, à 5 sépales obtus, à marge claire et mince.5 pétales arrondis égalant le calice. 5 étamines insérées sur la marge d'un disque trèspetit. Styles 3, très courts. Fruit crustacé, inclus dans le calice.",0,0,0,0
1932,0,0,0,0,0,"L. Ct. Beyrouth (Pr, Vt), Bouchriyé (Mt), sous Beit Méri (Np).",0
1933,0,0,"TELEPHIUM L. — Herbes un peu charnues, à feuilles alternes, stipulées.Calice à 5 sépales. Corolle à 5 pétales, 5 étamines. 3 styles. Capsule à 3-4 valves.",0,0,0,0
1934,0,0,0,Telephium,"imperati L.,",0,0
1935,0,0,0,0,0,"L. Mm. Cèdres de Barouk (Mt), Jab. Barouk (Hartm, Np), Khan Sannine (Mt, Pb), Hadeth,Hasroun (Bl), Cèdres (Bl, Pr, Sam, Mt, Pb). Me. 'Ayyoun Ourgouch (Mt). Hem. Hermon (Gaill).",0
1936,0,0,"HERNIARIA L. — Herbes cespiteuses, annuelles ou vivaces, parfois sous-frutescentes, à rameaux couchés et feuilles supérieures souvent alternes. Fleurs trèspetites. Calice à 4 ou 5 sépales piano-concaves. Pétales filiformes. Étamines 5,4 ou2. Styles 2, libres.",0,0,0,0
1937,0,0,0,Herniaria,hirsuta,0,0
1938,0,0,0,0,0,"L. Ct. Beyrouth et environs, notamment sables sous les Pins (Bl, Vt, P, Mt). Mi. Sous BeitMéri (Mt). Mm. 'Aïn Zehalta (P). . ' .",0
1939,0,0,0,Herniaria,cinerea,0,0
1940,0,0,0,0,0,"L. Ct. Beyrouth, rare (Vt, Bl, Mt), Saïda (Bl). Mi. Qrayé (Np). Met. 'Anjar (Mt).",0
1941,0,0,0,Herniaria,glabra,0,0
1942,0,0,0,0,0,"L. Ct. Beyrouth (Bl), Lit du Nahr Beyrouth (Mt), Tripoli (Bl). Mi. Rayfoun (Sam). Mm.Au-dessus de Niha (P), Jab. Kneissé (Mt), Est du Col du Baidar (Pb), Mdeireje (Np), Hadeth,Qannoubine, Ehden (Bl), Col de Zahlé (Pb), Me. Jab. Sannine (Pb). Met. Ta'naïl (Mt).",0
1943,0,0,0,Herniaria,incana,0,0
1944,0,0,0,0,0,"L. Mi. Chemlan (P), entre Ghazir et Qala'at Fakhra (Vt). Mm. Dahr-el-Baidar (Wall),Jab. Barouk (P), Jab. Kneissé (Np), Hadeth (Bl, Sam, Mt), Hasroun, Bcharré, Qannoubine, Afqa(Bl), Cèdres (Pb), Ehden (Mt). Ve. Hazerta (Mt). Herm. Rachaya (Aar).",0
1945,0,0,0,Herniaria,arabica,0,0
1946,0,0,0,0,0,0,"S. Dam. Bahret Hijjané (Pb). St. Qaryatein, Palmyre (Mt, Pb)."
1947,0,0,0,Herniaria,hemistemon,0,0
1948,0,0,0,0,0,0,"S. St. Jab. Dmeir (Pb), Qaryatein (Pb, Mt), Jouaïf, Jouaïf à Arak, Nord de T 3 (Pb), 15 km.NW. de 'Aïn Beida (Wall), Palmyre (Sam), Baghouse""(Du Mesnil du Buisson)."
1949,0,0,"PARONYCHIA Adanson. — Herbes à tiges couchées, à feuilles opposées, àfleurs généralement noyées dans leurs bractées, celles-ci scarieuses et très amples.Calice à 5 sépales piano-concaves ou cucullés au sommet. Pétales filiformes. Étamines5 ou 3, insérées à la gorge du calice.",0,0,0,0
1950,0,0,0,Paronychia,chionaea,0,0
1951,0,0,0,0,0,0,"S. Mm. Slenfé (JL, Pb, Mt), Col de Nébi Younès (Sam). NLatt. 'Aïn Haramiyé (Mt)."
1952,0,0,0,Paronychia,kurdica,0,0
1953,0,0,0,0,0,0,"S. Sy. Alep (Hkn, Mt), Khirbet Farès (Mt), Khan 'Assal (Wall), Ouroum-es-Soughra àTerib, Khan Cheikhoun à Ma'arat-en-No'man (Sam), Eriha (Pb). St. Qaryatein (Mt), Jab. Dmeir(Pb), Jab. Abiad (Bl). A.L. Jab. Halimé (Pb), Mnine-Saïdnaya (Sam), Yabroud (Mt, Pb),Ma'loula (Pb). H.J. Ghara (Hd-Mz), Jab. 'Abd-el-'Aziz (Mt)."
1954,0,0,0,Paronychia,macrosepala,0,0
1955,0,0,0,0,0,"L. Ct. Beyrouth, avril 1884 (P). Ct. ou ML? De Buachi à Haïrouna, vers Tripoli, 1880 (Bl).",0
1956,0,0,0,Paronychia,argentea,0,0
1957,0,0,0,0,0,"L. Ct. Saïda (Bl), Beyrouth et environs (Vt, P, Mt), Tripoli (Bl, Pb). Mi. 'Abey (P), Ghazir(Vt), Broummana (Leatherdale), Rayfoun (Sam). Douma (P). Mm. Cèdres de Hadeth, Qannou-bine, Roueissat (Bl). 'Akkar. Tlail (Pb). Sud. Qala'at ech-Chekif (Pb), Marjayyoun (Mt). Met.Chtaura (P), Qabbélias (Bl), Zahlé (Vt), N. de Rayak (Mt). Hem. Fraïdiss, vers Hasbaya (Mt).",0
1958,0,0,0,Paronychia,arabica,0,0
1959,0,0,0,0,0,0,S. Dam. Jab. Qasyoun (Sam). J.D. Tell Chihane (Mt).
1960,0,0,0,Paronychia,echinata,0,0
1961,0,0,0,0,0,"L. Mi. Sous Beit Méri (Pr, Vt, Mt, Np), Qrayé (Np). Mm. 'Aïn Zehalta (Bnm).",0
1962,0,0,0,Polycarpon,tetraphyllum,0,0
1963,0,0,0,0,0,"L. Ct. Saïda (Mt), Beyrouth (Bl, Vt, P, Np, Mt, Pb), Tripoli (Bl, P), Ras Jedra (Sam).Mi. Sous Beit Méri (Mt), Bzoummar (Bl). Mm. Col de Zahlé (Mt), 'Aïn Sindiané (Bl).",0
1964,0,0,0,Polycarpon,succulentum,0,0
1965,0,0,"ROBBAIREA Boiss. — Herbes ressemblant aux Polycarpon, à calice de 5 sé-pales piano-concaves, étroitement scarieux à la marge, à 5 pétales onguiculés.",0,0,0,0
1966,0,0,0,Robbairea,delileana,0,0
1967,0,0,0,0,0,0,S. diandra
1968,0,0,0,Spergularia,diandra,0,0
1969,0,0,0,0,0,0,"S. Sy. Alep (Hkn), Sebkhat Halab (P), Khan Chair (Wall). Dam. Jab. Qasyoun (Mt),Ghoslaniyé (Dlb, Pb). H.J. 'Aïn Safra à PW. de Ras-el-'Aïn, Hassetché (Mt), entre Tibné et Deir-ez-Zor (Hd-Mz). Haur. Dera'a (Mt). St. Meskène (Wall), Reddé (Mt), Abou Hareira (Hd-Mz),15 km. N. de 'Aïn Beida (Sam), Qaryatein (Mt, Pb), 'Adra (Hafstr), Dmeir (Pb), Tell Bouada (Bl),Palmyre (Bl, P, Sam, Mt, Pb)."
1970,0,0,0,Spergularia,media,0,0
1971,0,0,0,0,0,0,"S. Dam. Lagunes salées à l'est de la Ghouta (P, Pb, Lys)."
1972,0,0,0,Spergularia,marina,0,0
1973,0,0,0,0,0,0,S.
1974,0,0,0,0,0,0,"S. A.L. Bloudane (P). Sy. Lac Jabboul (Mt). Dam. Damas (Pb). St. Qaryatein (P, Mt),Palmyre (Mt), Meyyadine à Salihiyé (Hd-Mz). Haur. Mzerib (Mt)."
1975,0,0,0,Spergularia,bocconii,0,0
1976,0,0,0,0,0,"L. Ct. Tyr (Mt, Pb), Aouza'i (Pb), Beyrouth (P, Vt, Mt, Np, Pb), Nahr-el-Kelb (Mt, Pb),Enfé (Pb), Tripoli (Bl). Mi. Kfar Chima (Mt, Pb). 'Akkàr. Mengès (Mt).",0
1977,0,0,"SPERGULA L. — Herbes annuelles à feuilles filiformes très fines, fasciculéesen pseudo-verticilles brièvement stipités. Calice à 5 sépales un peu charnus, 5 pétalesentiers, 5-10 étamines. Graines lenticulaires, marginées ou ailées.",0,0,0,0
1978,0,0,0,0,0,0,S. arvensis
1979,0,0,0,Spergula,arvensis,0,0
1980,0,0,0,0,0,"L. Ct. Sables de Beyrouth (Bl, Vt), Tripoli (P, Bl). Mi. Bouchriyé (Mt), sous Beit Méri (P),'Aïn Besabba (Mt), Bikfaya (Bl), Broummana (Mt). Met. Ebel-es-Saki (P).",0
1981,0,0,0,Spergula,fallax,0,0
1982,0,0,0,0,0,0,S. Sud. Hammé (Pb).
1983,0,0,0,Buffonia,paniculata,0,0
1984,0,0,0,0,0,"L. Mm. Dimane, Mar Elias (Bl). Met. Zahlé, 'Amiq, Deir-el-Ahmar (Mt). Sy. Entre Rayaket Baalbeck, Baalbeck (Mt). St. Qa'a (Mt). Hem. Cheba'a (P, sous B. tenuifolia L. et sous B. virgataBoiss.), vers Rachaya (Mt).",0
1985,0,0,0,Buffonia,ephedrina,0,0
1986,0,0,0,0,0,"L. St. Qamou'at Hermel (P sous B. kotschyana Boiss.), Qa'a et sources de l'Oronte (Mt).",0
1987,0,0,"SAGINA L. — Herbes cespiteuses annuelles ou vivaces, à fleurs blanches, àfeuilles subulées, connées à la base en une gaine. Calice à 4 ou 5 sépales. Pétalesabsents ou 4-5, entiers ou rétus. Étamines 4-10. Ovaire multiovulé. Capsule à 4-5valves. Graines réniformes.",0,0,0,0
1988,0,0,0,0,0,0,S.
1989,0,0,0,0,0,0,S.
1990,0,0,0,0,0,0,S. maritima
1991,0,0,0,Sagina,libanotica,0,0
1992,0,0,0,0,0,"L. Ve. 'Aïnata, dans une bande herbue le long de canaux d'irrigation, 30 mai 1932 (Sam).Neba' 'Amr au-dessus de 'Aïnata (Schweinfurth, août 1880, classé S. procumbens L. dans l'HerbierBoissier).",0
1993,0,0,0,Sagina,apetala,0,0
1994,0,0,0,0,0,"L. Ct. Saïda (Bl), Beyrouth (Pr, Vt, Mt), Fouar (Mt), Tripoli (Bl). Mi. Sous Beit Méri,Mayrouba (Mt). 'Akkar. Menges (Mt).","S. maritima G. Don. Rech. f., Plantae novae syriacae, Rel. Sam. Ill, Ark. forBot., Ser. 2, Bd 1, n. 14, 1951, p. 508. — 2J.. Plante de 2 cm. de haut à feuillesbasales en rosette et tiges décombantes, non radicantes, nombreuses. Plante glabresauf les pédicelles et les sépales poilus-glanduleux. Tiges florifères de 1 -2 cm. delong, ascendantes, uniflores ou biflores. Feuilles des rosettes linéaires-subulées. Fleurspentamères. Calice 3 mm. de long. Sépales largement ovales-elliptiques, obtus, étroi-tement marginés-scarieux. Pétales lancéolés, obtus, égalant ou dépassant les sépales.Étamines 10. Capsule ovée-conique. géogr. — Endémique. L. (PI. CLVIII, n. 3). — ®. Plante généralement trèspetite. Tiges dressées, rameuses dès la base, un peu pubérulentes, 3-7 cm. Feuillessubulées-aristées, souvent ciliées à la base. Pédoncules dressés après l'anthèse. Caliceà 4 sépales ovales, obtus, les 2 extérieurs brièvement mucronés. Pétales rudimen-taires et caducs ou nuls. Capsule dépassant les sépales.Floraison: février-mai. Abords des maison, chemins, sables. Haur. Qneitra (Pb)."
1995,0,0,0,Sagina,maritima,0,0
1996,0,0,0,0,0,"L. Ctlitt. Beyrouth, Jounié (Mt).",0
1997,0,0,0,Minuartia,labillardieri,0,0
1998,0,0,0,0,0,"L. Mm.Me. Jab. Kneissé (P, Gb, Th, Mt, Np), Hasroun, entre Dimane et Yammouné (Bl),Col des Cèdres (Bl, P), Makmel (Lab, Auch, Boiss, Ky). Herm. Hermon (Ky).",0
1999,0,0,0,Minuartia,juniperina,0,0
2000,0,0,0,0,0,"L. Mm. Sannine (Np), Hasroun, Bcharré (Bl), Sir-ed-Dennié, Qala'at 'Arrouba (Mt), Cèdres(Bl, Pr, P, Sam). Me. Foum-el-Mizhab (P, Sam, Mt), Qprnet-es-Saouda (Pb). Herm. Hermon(Boiss, Aar, Mt, Pb).",0
2001,0,0,0,Minuartia,libanotica,0,0
2002,0,0,0,0,0,"L. Mm.-Me. Jab. Sannine (Mt), sommets du Makmel (Boiss, Ky, Np), Foum-el-Mizhab(Bl, P, Mt), Col des Cèdres (Mt, Pb), Rijal-al-'Achéra (P), Rikbat-al-Jamal (Bl), Qprnet-es-SaOuda(Bl, Pb).",0
2003,0,0,0,Minuartia,parvulorum,0,0
2004,0,0,0,0,0,0,"S. A.L. Ma'loula (Mt, récolte originale), Ma'ara (P), Yabroud (Mt, Pb), Tala'at Moussa(Pb), Sahel près de Nebq (Davis)."
2005,0,0,0,Minuartia,innominata,0,0
2006,0,0,0,0,0,"L. A.L. Hursh Imarra between Tala'at Moussa and Bir Jebab, 2286 m., 12 août 1943 (Davis,récolte originale).",0
2007,0,0,0,Minuartia,meyeri,0,0
2008,0,0,0,0,0,"L. Mi. Bhamdoun (Np), Mrouj (Sam), Jezzine (Mt). Mm. Dahr-el-Baidar (Sam), Jab.Barouk (P, Mt), Jab. Kneissé (P, Mt, Pb), Ehden (Boiss), Cèdres de Hadeth (Bl). Me. Jab. Sannine(Mt). Met. Deir Zenoun (Sam). Sy. Baalbeck (Bl, Bornm, Mt, Pb),'Aïn Bourdaï (Sam), Ya'at (Wall).",0
2009,0,0,0,Minuartia,globulosa,0,0
2010,0,0,0,0,0,"L. Liban (Labili.). Ct. Embouchure du Nahr Damour (Bl), Sources du Nahr Beyrouth (Mt),Antélias (Vt), Nahr-el-Kelb (Mt), Terbol (Bl). Mi. Bkerké (Bl), Besri (Gaill), Beyrouth à Broum-mana (Bl), Joun (P), Broummana, Harissa (Mt), 'Aïn Zehalta (Pb), Feitroun (Wall), Rayfoun(Sam), Tannourine-et-Tahta (Pb). Mm. Jab. Kneissé (Sam). Ve. Mchaitiyé (Sam).",0
2011,0,0,0,Minuartia,intermedia,0,0
2012,0,0,0,0,0,"L. Mm. 'Aïn Zehalta (Pb), Jisr-el-Hajar (Np). Ve. 'Aïnata (Bnm). Met. Zahlé (Mt).Sy. Baalbeck (Bornm).",0
2013,0,0,0,Minuartia,decipiens,0,0
2014,0,0,0,0,0,L. Ct. 3 km. N. de Tyr (Sam). Mm. Jab. Kneissé vers 1500 m. (Sam).,0
2015,0,0,0,0,0,"L. A.L. au sud de Rayak (Mt) ? Dam. OuadiBarada, Jdeidé (Sam). Herm. Qatana à 'Aïssem-el-Foqa (Sam).",0
2016,0,0,0,Minuartia,montana,0,0
2017,0,0,0,Minuartia,mesogitana,0,0
2018,0,0,0,0,0,"L. Ct. Nahr Aouali (Bl), Aouza'ï (Sam, Pb), Beyrouth (Bl, P, Vt, Np, Mt, Pb), Dbayyé (Pb),Nahr-el-Kelb (Lowne, Vt), Nahr Ibrahim (Pb), Iles au large de Tripoli (Gb), Tripoli (Bl, P).Mi Route de Deir-el-Qamar.(P), Zefta (Sam), Mayfouq (Mt), 'Antoura (Pb), Jabal Terbol (Pb),Broummana (Hafstr.) Mm. Hadeth (Bl), Qamou'a (Mt). Met. Chtaura (Sam).",0
2019,0,0,0,Minuartia,hybrid»,0,0
2020,0,0,0,0,0,"L. Ct. Saïda (Bl), Nahr Damour (Mt), Beyrouth (Bl, Np, Mt), Nahr-el-Kelb (Wall), NahrIbrahim (Mt), Tripoli (Bl). Mi. Jamhour (Mt), 'Asfouriyé (Wall), Mchatta (Mt), Ghazir (Mt),Chahtoul (Pb), Roueissat (Bl). Mm. Sannine (Vt), Jezzine à Machghara (Pb), Dimane, Hadchite(Bl),, Qamou'a (Mt), Ehmej, Col de Zahlé (Pb). Met. Zellaya-Yohmor (Wall), Kaoukaba à KfarHouné (P), Ebel-es-Saki (P). A.L. Deir-el-'Achaïr (Pb), route de Yanta (Pb). Sud. Jisr-el-Khardali(Wall). St. Qa'a.",0
2021,0,0,0,Minuartia,subtilis,0,0
2022,0,0,0,0,0,0,S. Sy. 'Afrine (Har).
2023,0,0,0,Minuartia,mediterranea,0,0
2024,0,0,0,0,0,"L. Ct. Saïda (P), Sables au sud de Beyrouth, Bir Hassen (Mt), Aouza'ï (Mt, Pb).",0
2025,0,0,0,Minuartia,thymifolia,0,0
2026,0,0,0,0,0,"L. Ctlitt. Ras Beyrouth (Bl, Mt), Baie Saint-Élie (Mt).",0
2027,0,0,0,Minuartia,picta,0,0
2028,0,0,0,0,0,0,S.
2029,0,0,0,0,0,0,"S.,"
2030,0,0,0,0,0,L. Mm. Towmat Jezzine (Pb). Herm. Deir-el-'Achaïr (Pb).,0
2031,0,0,0,Minuartia,formosa,0,0
2032,0,0,0,0,0,"L. 'Akkar. Khan Mahmoud (Bl), Koueikhat, Qpubbayat (Mt), Tlail (Mt, Pb).","S., Sy. Homs (Mt), Hama (Har), Hama-Bserine (Sam, Wall), Deir Baalbé (Sam), Alep(Ky, JL), Mouslimiyé (Bnm), Oum-el-A'amid (Sam), Tell 'Aqibrin (Sam, Wall). A.L. Jdeidet-Yabous (Sam, Wall), Souq-Ouadi-Barada (P, Mt), Ouadi-el-Qarn (Wall), au-dessus de Zebdani(Pr), Zebdani-Tékié (Sam, Wall). Dam. Jabal Qasyoun (Gaill, Mt, Pb), Jab. Kherbé (Gaill),Damas-Salihiyé (Bl), Dimas (Bl), Damas à Ma'ara (P). St. Qaryatein (Mt), Qaryatein à 'Aïn-el-Oual (P), Jab. Abiad (Bl), Palmyre (Sam, Mt), 15 km. NW. de 'Aïn-el-Beida (Sam, Wall), Dmeir(Pb), Jab. el-Qprn (Dinsm), entre Alep et l'Euphrate, de Tell Salihiyé à Meyyadine (Hand-Maz).W. de Homs. Qala'at-el-Hosn (P). J.D. Chahba, Fontaine des Bédouins (Mt), Kafer (Wall), Saléà Soueida, Soueida (Sam).Var. albiflora:470 NOUVELLE FLORE (Fenzl) Mattf. — Alsine formosa Fenzl (PL CLIX, n. 2).— ®. Plante rameuse dès la base, glabre, très faiblement glanduleuse vers le haut,à rameaux dressés, 10-20 cm. Feuilles en fascicules comme chez picta, mais moinsfines et plus longues. Inflorescence plusieurs fois rameuse, à bractées courtes,membraneuses, acuminées. Pédicelles plus longs que les fleurs. Calice à sépalesscarieux, à partie centrale verte, herbacée, aigus au sommet. Pétales roses, encoin, obovés, une fois et demie ou deux fois plus longs que le calice. Capsule ovoïde-globuleuse.Floraison: mars-mai. Terrains humides sur basaltes. W. deHoms. Vers Khirbet-et-Tine Homs (Mt), 'Akkari à Tell Kalakh (Sam). J.D. Au-dessus de Soueida (Mt), Kafer, W. de Salkhad (Pt). Haur. Qneitra (Pb). Sud. Fiq, Hammé (Pb)."
2033,0,0,0,Minuartia,hamata,0,0
2034,0,0,0,0,0,"L. Mm. 'Aïn Naba'a, Hasroun, Cèdres (Bl), 'Aïn Zehalta (Pb), Jab. Kneissé (Gb), Hammana(Np), Sannine (Bornm.). Ve. Sud de 'Aïnata (Pb). Herm. Hermon (Mt), Rachaya (Boiss). Met.Zahlé, Ouadi-el-'Arayech (Mt).",0
2035,0,0,0,Arenaria,libanotica,0,0
2036,0,0,0,0,0,"L. Mi. Qrayé (Np). Mm. Hasroun (Bl), Cèdres (Mt), Bcharré aux Cèdres (Sam), 'Aqoura(Gb), Grotte d'Afqa (Bl), Neba'-l-Hadid (Pr), Jab. Sannine (Mt, Pb). Me. Vers Foum-el-Mizhab(Bl), Yammouné à Dimane (B).",0
2037,0,0,0,Arenaria,deflexa,0,0
2038,0,0,0,0,0,"L. Mi. 'Aramoun (Mt), Ghazir à Fakhra (Vt), Qrayé (Np), Jisr-el-Hajar (P), Est de Douma(P), Dlepta (Mt), Rayfoun (Sam), Feitroun (Sam). Mm. Cèdres de Hadeth, Dimane à Qannoubine,Bân, Ehden, Hasroun, Tannourine (Bl), Neba'a-1-Laban (Vt), Nord d'Ehden (Boiss), sous Beskinta(P), Nord d'Ehden, Sofar, 'Aïn Zehalta (Pb), Ehmej (P). Me. Makmel (Bl), Jab. Sannine (Pb).Herm. Rachaya (Aar). Met. Source du Bardaouni (Vt).",0
2039,0,0,0,Arenaria,leptoclados,0,0
2040,0,0,0,0,0,"L. Ct. Saïda, Rmeilé (Mt), Nahr Aouali (Bl), N. de Saïda (Pb), Nahr Beyrouth, Nahr Ibrahim(Mt). Mi. Sir-ed-Dennié (Mt), Rayfoun (Sam), sous Beit Méri, Hammana (Np). Mm. Sannine(Vt, Mt), Jab. Barouk (P). Met. Jdita (Bl).",0
2041,0,0,0,Arenaria,serpyllifolia,0,0
2042,0,0,0,0,0,"L. Ct. Lit du Nahr Beyrouth (Mt). Mm. Jourd Hadeth, Dimane à Hadeth (Bl).",0
2043,0,0,0,Arenaria,cassia,0,0
2044,0,0,0,0,0,"L. Mm. Mdeireje (Sam), Jab. Kneissé (Sam, Mt, Np, Pb), 'Aïn Zehalta (Nnm, Np), KhanSannine (Mt), Laqlouq (Np), Sir-ed-Dennié (Mt), Cèdres (Bl). Me. Jab. Sannine (Pr, Pb).Ve. Bois de 'Ammiq (Mt).",0
2045,0,0,0,Arenaria,tremula,0,0
2046,0,0,0,0,0,"L. Mi. Bikfaya (Gb, Mt), Mrouj (Mt). Mm. 'Aïn Zehalta (Bnm, Np).",0
2047,0,0,0,Arenaria,pamphylica,0,0
2048,0,0,0,0,0,"L. Mi. Bhamdoun (Bnm), Sofar (Pr, Np). Mm. Cèdres (Bl). Ve. Mreijat (Pr), Bois de'Ammiq (Mt).",0
2049,0,0,"STELLARIA L. — Plantes souvent diffuses, molles, annuelles ou vivaces, àfleurs blanches. Calice à 5 sépales, rarement 4. Pétales 5 ou 4, ordinairement pro-fondément bfides, parfois avortés.",0,0,0,0
2050,0,0,0,0,0,0,S.
2051,0,0,0,0,0,0,S. media
2052,0,0,0,Stellaria,ciliciea,0,0
