,FamilyName,FamilyNameDescription,GeneralGenusAndDescription,Genus,Epithet,LebanonLocations,SyrianLocations
1964,0,0,0,0,0,L. Ct. Orangeraies et potagers entre le Nahr Beyrouth et Dékouané (Borj Hammoud) (Mt).,0
1965,0,0,"BIDENS L. — Plantes annuelles à feuilles opposées et fleurs jaunes ou blanchâ-tres. Capitules rayonnants et discoïdes. Fleurs rayonnantes, quand elles existent,stériles; celles du disque hermaphrodites. Bractées de l'involucré sur deux rangs,la rangée extérieure herbacée. Réceptacle garni de paillettes. Akènes tronqués ausommet, surmontés de 4 arêtes persistantes garnies d'aiguillons rétrorses.",0,0,0,0
1966,0,0,0,Bidens,tripartita,0,0
1967,0,0,0,0,0,0,S. HJ. Vers Qpubour el-Bid (Pb).
1968,0,0,0,Bidens,pilosa,0,0
1969,0,0,0,0,0,"L. Ct. Fourn-el-Chebak, Hazmiyé, Pont du Pacha, aqueduc du Nahr Beyrouth (Gb, Np, Mt).Non rencontré par les anciens collecteurs. Probablement d'introduction récente.",0
1970,0,0,0,Bidens,frondosa,0,0
1971,0,0,0,0,0,"L. Ct. Trouvé une fois sur les bords des canaux entre Kfar Chima et Choueifat (Mt, 12762).Naturalisé ?",0
1972,0,0,"TAGETES L. — Plantes annuelles, dressées ou diffuses, à rameaux nombreux.Feuilles opposées ou alternes, pinnatiséquées. Involucre à bractées soudées en untube dressé. Fleurs jaunes ou orangées.",0,0,0,0
1973,0,0,0,0,0,"L. Ct. Beyrouth (Vt, Mt), Nahr Beyrouth (Mt), Nahr el-Kelb (Pb). Mi. Broummaua (Mt),Sofar (Pr), Hammana (Thiéb), 'Ain Zehalta (Thiéb), Qpubbé (Mt).",0
1974,0,0,"AMBROSIA L. — Plantes annuelles à feuilles inférieures opposées, les supé-rieures alternes. Fleurs en épis terminaux, à la base, au sommet. Capitulesmonoïques, homogames, les hémisphériques à involucre en forme de cupule,gamophylles. Fleurs tubuleuses à 5 dents. Réceptacle garni de soies. Anthèreslibres. Fleurs à involucre uniflore, ouvert seulement au sommet et laissant passerle style à la fin durci. Stigmates géminés, allongés, filiformes, exserts. Akènes sansaigrette, inclus dans l'involucre.",0,0,0,0
1975,0,0,0,0,0,"L. Ctlitt. Tyr (P), Haret Horik (Mt); Beyrouth (Bl, Vt, P, Mt, Pb, Np), dunes de Tripoli (Bl,Pb).",0
1976,0,0,"XANTHIUM L. — Plantes vivaces, à têtes sessiles solitaires ou disposéesen grappes, les supérieures . Capitules globulaires entourés de plusieurs bractées,à fleurons tubulaires 5-dentés. Capitules ovoïdes, biflores, à involucre gamophylle,à 2 loges, couverts d'aiguillons crochus devenant durs, terminés par 2 ou 3 rostres.Corolle et étamines absentes. Style bifide ; stigmates papilleux. Akènes compriméssans aigrette.",0,0,0,0
1977,0,0,0,Xanthium,spinosum,0,0
1978,0,0,0,0,0,"L. Ct. Beyrouth (Vt, Mt, Pb), Nahr Beyrouth (Mt). Met. Ta'labaya (Mt), ferme de l'A.U.B.(Edg).NOUVELLE FLORE 397",0
1979,0,0,0,Xanthium,echinatum,0,0
1980,0,0,0,0,0,"L. Ctlitt. Beyrouth (Mt), Ras Beyrouth (Pb), Nahr Ghadir (Mt), Nahr el-Kelb (Mt). Met.Tanaïl (Mt).",0
1981,0,0,0,Xanthium,strumarium,0,0
1982,0,0,0,0,0,"L. Ct. Beyrouth, passim (Bl, P, Np), Nahr Ibrahim (Wall), Fouar (Mt), Nahr el-Mott (Np, Mt),Tripoli (Bl). Mi. Jba'a (Gaill), Moukhtara (P), Jab. Terbol (Pb). Mm. Dimane (Bl). Met. Tanaïl(Vt, Mt), Haouch el-Oumara (Mt). <",0
1983,0,0,0,Otanthus,maritimus,0,0
1984,0,0,0,0,0,"L. Ctlitt. Naqoura (Wall), Tyr à Saïda (Aar), Aouza'i (Mt), Beyrouth (Bl, Gaill, Boiss), Tripoli(Bl).",0
1985,0,0,0,Achillea,membranacea,0,0
1986,0,0,0,0,0,L. in Libano (Lab.),0
1987,0,0,0,Achillea,oligocephala,0,0
1988,0,0,0,0,0,0,"S. St. Près T3 (Field & Lazar!), entre T2 et T3 (Field & Lazar!), Tell Daba vers T3 (Pb!),entre T3 et Arak (Pb!). H.J. ouest delà dépression de Raouda (Pb!), entre Ras el-'Aïn et TellAbiad (Pb!), Er-Radd (Pb!), nord de Khabour (Pb!), 25 km à l'est de Hassétché (Pb!), KhanSerri (Pb!), Karatchok Dagh (Pb!), Jab. Roudj (Pb!)."
1989,0,0,0,Achillea,fragrantissima,0,0
1990,0,0,0,0,0,"L. Ve. vers Hermel (Mt!), sources de l'Oronte (Nahr el-Assi) (Mt!). Sy. Beqa'a versLaboué (Pb!), Ras Baalbeck (P). Met. Ouadi el-Harir (Mt!). A.L. Bourdache vers Ras Baalbeck (Mt!).Hem. Rachaya (Ky).",0
1991,0,0,0,0,0,0,S. & L. Ouadi el-Qarn (Boiss).
1992,0,0,0,Achillea,wilhelmsii,0,0
1993,0,0,0,0,0,"L. Mi. Jamhour (Mt!), Aley (Sam). Ve. Zahlé (Mt!), Mou'allaqa (Mt!). Met. Baalbeck(Alonzo), Marj (P). Sy. El- a'a (Pb!).",0
1994,0,0,0,0,0,0,"S. & L. A.L. Ouadi el-Qarn (Mt !, Wall)."
1995,0,0,0,Achillea,falcata,0,0
1996,0,0,0,0,0,"L. Mi. Afqa (Mt!), Mdeireje (Pb!), Sofar (P). Mm. Bcharré (Bertschinger!, Hafst, Pb!), LesCèdres (Mt!, Wall), Hasroun (P), Ehden (Bl, Bnm), Dimane (Bl). Me. Jab. Kneissé (Bertschinger!,Mt!, Pb!). Sy. 'Ain Bourdai (Sam), Baalbeck (Bnm, Sam). Herm. Rachaya (Bnm).",0
1997,0,0,0,0,0,0,S. & L. A.L. Ouadi el-Q_arn (Wall).
1998,0,0,0,Achillea,conferta,0,0
1999,0,0,0,0,0,0,"S. Sy. N.E. du lac Jabboul (Pb!). H.J. Tell Braq (Field& Lazar!), est et ouest de Hassetché(Pb!), Lac Khatouniyé (Pb!), Tell Kokab (Mt!). St. 25 km au S. de Hassetché (Dlb!), Halabiyé(Dlb!), T 3 (Field& Lazar!, Pb!). J.D. Ouadi ech-Cham (P)."
2000,0,0,0,Achillea,aleppica,0,0
2001,0,0,0,0,0,"L. Sy. Baalbeck (Bnm, Bertschinger!, Sam), 'Aïn Bourdai (Sam), Ras Baalbeok (Mt!), A.L.Serain el-Foqa (Mt!), Jab. Gharbi (Pr). Met. Ouadi el-Harir (Pb!).",0
2002,0,0,0,0,0,0,S. & L. A.L. Ouadi el-Qarn (Pb!).
2003,0,0,0,Achillea,kotschyi,0,0
2004,0,0,0,0,0,"L. Mi. Ain Sa'adé (Pb!), Ehden (Bl, P, Bnm). Mm. Haaret Beit Raad (Sam), 'Ain Saoua'ir(Mt!, Pb!), Cèdres de Bcharré (Bl, Mt!, Pb!), Jab. Barouk (P, Pb!), Jab. Kneissé (P, Pb!), sud deLaqlouq (Pb!). Me. Jab. Sannine (Bnm), col de Zahlé (Pb!).",0
2005,0,0,0,Achillea,biebersteinii,0,0
2006,0,0,0,0,0,"L. Ct. Beyrouth (P), Hazmiyé (Mt!), Mi. Bhamdoun (Bertschinger!), 'Ainech-Cheikh (Mt!),Jamhour (Mt!). Met. Bar Elias (Mt!). Hertn. Rachaya (Boiss).",0
2007,0,0,0,0,0,0,S. & L. A.L. Ouadi el-Qarn (Dlb!).
2008,0,0,0,0,0,0,"S. Sy. Alep (Zoh). HJ. 20 km et 40 km au SO de Hassetché (Eig et Zoh), sommet du Jab.'Abd-el-'Aziz (Eig et Zoh), Cheddadé (Pb). St. entre Palmyre et Deir-ez-Zor (Nik), 47 km au sudde Deir-ez-Zor (Pb), Palmyre (Mt, Pb), entre Ras el-'Aïn et Tell Abiad (Pb), sud de Qaryatein(Pb), Jab. Dmeir (Pb), sud-est de Dmeir (Pb), ouadi à l'est de T2 (Pb)."
2009,0,0,0,0,0,"L. Mi. Bikfaya (Mt), Deir Mar Elias (Ft), Dhour Choueir (Sam), Jezzine (Mt). Mm.Jab. Barouk (P), Qprnayel (Pb), sud-ouest du col de Zahlé (Jouar el-Haouz) (Pb), Falougha (Mt,Pb).",0
2010,0,0,0,0,0,"L. Mi. au-dessus de Saïda (Bl), 'Abey (P), Bikfaya (Bl, Vt, Mt), Mrouj (Bl), 'Ain Zehalta(Pb), Ghazir (Vt), Rayfoun (Sam). Mm. Ehden (Bl), Sofar (Pb), Bcharré à Mar Sarkis (Bl), 'Aqoura(P), cèdres de Hadeth (Mt). Ve. Zahlé (Mt), Ouadi-el-'Arayech (Mt). A.L. Ouadi-el-Harir (Pb).NOUVELLE FLORE 405",0
2011,0,0,0,0,0,"L. Mi. Rayfoun (Mt). Met. Tanaïl (Mt), Beqa'a (Pb).",0
2012,0,0,0,0,0,"L. Ct. Bir Hassan (Mt), Dékouané (Mt), Nahr Beyrouth (Mt), Abou Assouad vers le NahrQazmiyé (Mt). Mi. Maghdouché (Mt), 'Antoura (Pb), Jouret el-Ballout (Mt). Met. près deKsara (Pb). Sud. Marjayyoun (Mt). Herm. Rachaya el-Foqa (Mt).",0
2013,0,0,0,0,0,"L. Ct. vers Tyr (Gaill), Ras el-Bayada (Pb), Ras Jedra (Wall), Saïda (Mt), nord de Saïda(Pb), Saïda à Beyrouth (P), Ras Beyrouth (Pb), Nahr el-Kelb (Pb), nord de Damour (Wall), Beyrouth(Gaill, P, Mt, Pb), Ras Chekka (Mt). 'Akkar. vers Menges (Mt), Khaoukate (Mt).",0
2014,0,0,0,0,0,0,S. HJ. graviers du Tigre vers les ruines du Pont Romain (Mt).
2015,0,0,0,0,0,0,S. Sy. entre Jisr ech-Choghour et Lattaquié vers Khan ej-Joz (Mt).
2016,0,0,0,0,0,"L. Mi. « S. von Arz Er-Rab, aus Kalksteppen, 1950 m, 13.6.1933 » (Sam). Il s'agit sans doutedu bosquet de Cèdres de Bcharré.",0
2017,0,0,0,0,0,L.,0
2018,0,0,0,0,0,"L. Mm. Jab. Kneissé (Mt), Jab. Barouk (P), Les Cèdres (Pb, Sam, Bnm). Me. Qprnet es-Saouda(Pb).",0
2019,0,0,0,0,0,"L. Mm. Jab. Sannine (Pr, Vt), Les Cèdres (Bl, Mt, Sam), entre Bka Kafra et les Cèdres (Zoh).Met. Ksara (Mt), Zahlé (Pb), est de Joubb Jenin (Pb), Deir Zenoun (Wall), ouest du Jab. Kneissé(Pb). Sy. Cha'ara de Baalbeck (Bl), Baalbeck (Bnm, Np). A.L. Ouadi-el-Harir (Gaill, Pb). Herm.Rachaya (Boiss, Pr), crête au sud de l'Hermon (Pb).",0
2020,0,0,0,0,0,"L. Ctlitt. Saïda (Bl, Gaill), Nahr Ghadir (Mt), Bir Hassan (Mt), Nebi l'Aoussaï (Mt, Pb),Beyrouth (Pr, P, Hafst, Np).",0
2021,0,0,0,0,0,"L. Mm. près de Towmat Jezzine, col entre Machgara et Jezzine (Mt).",0
2022,0,0,0,0,0,0,"S. A.L. Yabroud (Mt). HJ. 70 km au nord de Deir-ez-Zor (Dlb). St. Palmyre (Nik, Mt), T4(Mt), 20 km ouest de Soukhné (Eig), Qaryatein (Mt)."
2023,0,0,0,0,0,0,"S. Dam. 'Aqbet-et-Tin (Bl, P), Jab. Qasyoun (Mt). St. Qaryatein (Mt), sud de Qaryatein(Pb), 20 km est de Qaryatein (Dinsm), Jab. el Qprn (Dinsm), Tell Outed (Pb), Qasr-el-Haïr (Pb),est de Forkhlos (Reese), Palmyre (P, Mt), Bir Hilianiyé, 60 km sud de Palmyre (Pb), entre T3 etArak (Pb), Reddé (Mt), Tell Bouqras (Mt)."
2024,0,0,0,0,0,"L. Ct. Tripoli (Bl, P). Mi. Qrayyé (Np), 'Amiq (Pb). Mm. Dahr el-Baïdar (Pb), Sofar (Pr),Sannine (Bnm), Jàb. Kneissé (Sam, Mt, Pb), Jourd Hasroun, Jourd Tannourine, Cèdres de Hadeth(Bl), Cèdres (Sam), Ehden (Bl, Reygasse, Mt), col de Jezzine à Machgara (Pb). Ve. Yammouné(Vt), Jab. ech-Cha'ara (Mt), Ouadi el-Arayech (Mt), Zahlé (P). Met. Rayak (Pb), Ksara (Mt),Chtaura (Vt). A.L. Nebi Chiite (Mt). Sy. Yaat (Reese), Douris près de Baalbeck (Pb).",0
2025,0,0,0,0,0,"L. A.L. Nebi Chiite (Mt), Ras Baalbeck (Mt).",0
2026,0,0,0,0,0,"L. CL Khaldé (Mt, Pb), Hadeth (Mt), Beyrouth (Bl, P, Np, Mt, Pb), Nahr el-Kelb (Wall),Nahr Ibrahim (Mt), Héri (Bl), Tripoli (Bl). Mi. Chemlan (P), Antoura (Pb), Ghazir (Mt), Jamhour(Pb). Mm. vers Falougha (Mt).",0
2027,0,0,0,0,0,0,"S. JD. Jab. Druze, fin avril 1943 (Mt, un exemplaire)."
2028,0,0,0,0,0,"L. Sud. Şarada (P), Nabatiyé (Sam), vers Marjayyoun (Mt).",0
2029,0,0,0,0,0,"L. Ctlitt. Saïda (Bl, un seul spécimen à Paris), sud de Beyrouth et Ras Beyrouth (P, Mt).Ces échantillons correspondent à la variété urvilleana.",0
2030,0,0,0,0,0,"L. ou S. inter Rachaya et Damas (Boiss), Syrie (Lab).",0
2031,0,0,0,0,0,L. Sy. Baalbeck (Pr).,0
2032,0,0,0,0,0,L. Sy. Baalbeck (Mt). Sud. Nabatiyé (Pb).,0
2033,0,0,0,0,0,"L. Ct. Saïda (Bl), Beyrouth (Bl, Pr, Vt, P, Mt), pont du Pacha (Mt), nord de Beyrouth (Reese),Tripoli (Bl, P). Mi. Khan Jedid (Gaill), 'Abey (P). Mm. Dimane (Bl), Bcharré (Bl), Ehden (Bl),Jab. Kneissé (Mt), Jab. Mneitri près Afqa (Mt), col de Zahlé (Mt), nord-ouest du Jab. Kneissé(Pb), Roueissat (Bl). 'Akkar. Menges (Mt). Met. Beqa'a (Gaill), Jisr Deir Zenoun (Pb), Chtaura(Sam), Hermel (Mt), Hadeth el-Joubé (Mt). Sud. Jisr el-Khardali (Mt).",0
2034,0,0,0,0,0,"L. Ct. Nahr Qazmiyé (Mt), Saïda (BI, Gaill, Mt), Khaldé (Mt), 'Aouza'i (Mt), Beyrouth (Bl,Vt), Mitein (Bl). Mi. Mayrouba (Sam). Sy. Baalbeck (Np).",0
2035,0,0,0,0,0,"L. Ct. Batroun (Mt), Ras Koubba (Mt), Tripoli (Bl), île Bella (Bl), Jab. Terbol (Bl, Mt),•Aima à la base du Jab. Terbol (Mt).",0
2036,0,0,0,0,0,L. Hem. col sur la route de Yanta (Pb).,0
2037,0,0,0,Chamaemelum,mixtum,0,0
2038,0,0,0,0,0,"L. Ct. environs de Saïda (Bl, Gaill), Bir Hassan (Mt), Bouchriyé (Mt), Fanar (Mt), Doukkan-el-Qasis (Gaill), Tripoli (Bl), Beyrouth (P, Mt). Mi. Broummana (Mt), Bikfaya (Vt, Bl). Hem.vers Fraidiss, sud de Hasbaya (Mt).",0
2039,0,0,"ANACYCLUS L. — Plantes annuelles à port d'Anthémis. Capitules multiflores,rarement discoïdes. Involucre imbriqué. Réceptacle garni de paillettes. Fleursligulées à tube ailé, comprimé. Fleurons du disque tubulaires, hermaphrodites,à 5 dents. Akènes lisses, plans, comprimés, les extérieurs au moins garnis d'une ailetransparente prolongée d'une oreillette.",0,0,0,0
2040,0,0,0,Anacyclus,radiatus,0,0
2041,0,0,0,0,0,L. Ct. Tripoli (Bl). *,0
2042,0,0,0,Anacyclus,clavatus,0,0
2043,0,0,0,0,0,"L. Met. Rayak (Auriau), Talabaya (Edg). Sud. Marjayyoun (Mt).",0
2044,0,0,0,Anacyclus,nigellifolius,0,0
2045,0,0,0,0,0,"L. Ve. Mreijatte (Pr), Aytanit (Mt). A.L. Ouadi Yafoufa (P), Ouadi-el-Harir (Sam, Pb).Hem. Rachaya (Boiss), Hermon (Mt).",0
2046,0,0,0,Matricaria,chamomilla,0,0
2047,0,0,0,0,0,"L. Ct. Beyrouth (Bl, Vt, P, Mt, Np, Pb), Tripoli (Bl). Mi. Jamhour (Pb). Met. Hasbani (P).Sud. Banias (Dinsm).",0
2048,0,0,0,Matricaria,aurea,0,0
2049,0,0,0,0,0,"L. Ct. Saîda (Gaill), Beyrouth (Mt), Qalmoun (P). Mi. Qrayé (Np), 'Abey (P). Mm. Ehden(Reygasse). Met. Zahlé (Vt), Tell-el-Akhdar (P), Ta'naïl (Mt). St. El-Qa'a (Pb). Sud. Ibl-es-Saki(P).",0
2050,0,0,0,Tripleurospermum,parviflorum,0,0
2051,0,0,0,0,0,0,"S. Sy. Alep (Ky, Dinsm, JL), Alep à Raqqa (Dinsm), Saraqab (Pb). H.J. est de Qamechliyé(Pb), vers Tell Douweir (Mt)."
2052,0,0,0,Tripleurospermum,auriculatum,0,0
2053,0,0,0,0,0,"L. St. entre Ras Baalbeck et Qpsseir vers Qa'a (Mt), nord de Qa'a (Pb).",0
2054,0,0,0,Tripleurospermum,sannineum,0,0
2055,0,0,0,0,0,"L. Mm. «Djebel Sannin (Liban), lieux secs rocailleux vers 1900 m. ait». (Thiéb.), entre leJab. Sannine et le Kneissé au-dessus de Zahlé vers 1900 m. (Mt). Non revu depuis 1936. Peut-êtreéteint.",0
2056,0,0,0,Tripleurospermum,microcephalum,0,0
2057,0,0,0,0,0,0,S. H.J. nord-est de Demir Kapou (Pb).
2058,0,0,0,Tripleurospermum,oreades,0,0
2059,0,0,0,0,0,0,"S. A.L. Maara-Yabroud (P), Jab. Ma'loula (Pb), Bloudane (Vt, P, Pb), Aqbat el-Tin (Wall),Jdeidet Yabous (Wall), Ouadi-el-Qarn (Mt), est de Ouadi-el-Qarn (Pb). Dam. Maïssalam (Vt),Souq Ouadi Barada (Boiss), Jab. Qasyoun (Pb). Mi. Hosn Sleiman (P). Mm. Slenfé (Pb), col deNébi Younés (Wall). NLatt. Cassius (Mt), Kizil Dagh (Pb). Sy. Homs (P, Mt), Alep (Auch), Tell'Aqibrin (Wall), ouest de Sarmada (Pb). J.D. Soueida-Sâlé (Sam), Soueida (Mt), nord de Soueida(Pb), Kafer (Pb). St. Palmyre-Izriyé (Mt), 25 km. à l'E. de Sélémiyé (Pb)."
2060,0,0,"CHRYSANTHEMUM L. — Plantes annuelles à capitules jaunes, multiflores,radiés, hétérogames. Fleurs marginales ou neutres. Involucre imbriqué à bractéesscarieuses sur les marges. Réceptacle convexe, nu. Akènes dissemblables, ceux desfleurs ligulées plus ou moins triangulaires ou ailés, ceux du disque turbines oucomprimés. Pappus en forme de couronne ou nul.",0,0,0,0
2061,0,0,0,Chrysanthemum,myconis L.,0,0
2062,0,0,0,0,0,"L. Ct. nord-est de Tyr (Gaill), Saïda (Mt), Beyrouth (Mt, Np, Vt). Mi. Mkallès (Mt, var.bicolor), route de Beït Méri (Pr).",0
2063,0,0,0,Chrysanthemum,segetum,0,0
2064,0,0,0,0,0,"L. Ct. Beyrouth (Bl, Mt, Vt, P, Np), Nahr-el-Kelb (Pb), Tripoli (Bl). Mi. 'Abey (P), KhanJedid (Gaill), Antoura (Pb), Deir Tamiyé (Mt), Mkallès (Mt). Sud. Jisr-el-Khardali (Sam).",0
2065,0,0,0,Chrysanthemum,coronarium,0,0
2066,0,0,0,0,0,"L. Ct. Toute la côte: Saïda (Bl), Beyrouth (nombreux collecteurs), Nahr-el-Kelb (Pb), Tripoli(Bl, P). ' Akkar. 'Akkar (P).",0
2067,0,0,0,Tanacetum,parthenium,0,0
2068,0,0,0,0,0,"L. Mi. Mrouj (Mt), Ghazir (Mt), Faraya (Mt). Met. Zahlé (Mt, cultivé).",0
2069,0,0,0,Tanacetum,poteriifolium,0,0
2070,0,0,0,0,0,0,"S. NLatt. « In regione sylvaticâ inferiori montis Cassii Syriae borealis(Boiss.) », sud de Kessab(P)."
2071,0,0,0,Tanacetum,cilicium,0,0
2072,0,0,0,0,0,"L. Mi. 'Aramoun (Kesrouan) (Mt). Mm. Cèdres d'Aïn Zehalta (Bnm), Cèdres de Barouk(Mt, Np), Les Cèdres (P), au-dessus d'Ehden (Reygasse, Bl).",0
2073,0,0,0,Tanacetum,densum,0,0
2074,0,0,0,0,0,"L.S. Herm. Hermon (Lab, Boiss, P, Aar, Dinsm, Mt, Pb).",0
2075,0,0,0,Tanacetum,yabrudae,0,0
2076,0,0,0,0,0,0,S.
2077,0,0,0,Tanacetum,aucheri,0,0
2078,0,0,0,0,0,"L. Mm. Liban (Auch), Jab. Barouk (P, Mt, Np), Jab. Kneissé (Vt), 'Ain Saoua'ir (Mt), Jisr-el-Jahar (Ehr), Neba el-Hadid (Pr), 'Ain Geddayé (Pr). Me. Jab. Sannine (Pr, Mt). Ve. OuadiFouara (Mt). Herm. entre Yannta et Rachaya (Gaill), Kafr Kirk à Zebdani (Bnm).","S. A.L. Yabroud, Jab. Ma'loula (Pb, Mt).Cette espèce rappelle par ses tiges monocéphales T. uniflorum (Fisch. et Mey.) Schultz Bip.,mais elle s'en écarte au moins par le revêtement, la foliation, les ligules plus courtes. Elle est nomméed'après l'orthographe anciennement attestée du nom de la localité actuelle de Yabroud.424NOUVELLE FLORE DC.—Pyrethrum tenuilobum Boiss., P. aucheri (DC.) Heimerlex Stapf (PI. CCXXXV, n. 3). — ¾. Plante herbacée, pluricaule, couverte depoils épars, 15-25 cm. Tiges le plus souvent rameuses au sommet. Feuilles à contourelliptique-lancéolé, pinnatiséquées, à segments de contour ové, décomposés eux-mêmes en lobules finement linéaires. Inflorescence en corymbe terminal polycéphale.Pédoncules de longueur très variable et cela sur la même plante, égalant le capituleou beaucoup plus long. Capitules 3-5 mm. de diamètre, hémisphériques. Involucreglabre, à bractées subscarieuses, progressivement croissantes. Akènes très courtssurmontés d'une couronne.Floraison: juillet-août. Régions élevées. Herm. sud-est de l'Hermon (Pb), 'Arné (Ky). A.L. Ouadi Houreiré (Pb)."
2079,0,0,0,Tanacetum,argenteum,0,0
2080,0,0,0,0,0,"L. MmMe. Jab. Sannine (Hartm, Vt, Mt, Pb, Pr, P), 'Ain el-O_arn, au-dessus de Dimane etde Hasroun (Bl), Cèdres (Np), col des Cèdres (Pb), Makmel (Boiss, Pr).",0
2081,0,0,"ARTEMISIA L. — Arbrisseaux, sous-arbrisseaux ou plantes herbacées, àcapitules nombreux et de petite taille souvent disposés en panicules. Capitulesdiscoïdes, monogames ou hétérogames. Fleurs de la marge unisériées, , à stylelonguement exsert et corolle presque avortée, tridentée ou hermaphrodites. Fleursdu disque hermaphrodites, fertiles ou stériles par avortement de l'ovaire. Involucreimbriqué à bractées scarieuses sur les marges. Réceptacle nu ou hirsute-soyeux.Anthères pourvues d'un appendice terminal cuspidé-subulé, rarement oblong.Akènes obovés, lisses, sans couronne.",0,0,0,0
2082,0,0,0,Artemisia,monosperma,0,0
2083,0,0,0,0,0,"L. Ctlitt. Tyr (Gaill, P), Baie St Elie (Mt), sables au sud de Beyrouth: Khaldé, aéroport, Nebil'Aouza'i (Vt, Mt, Np, Pb).",0
2084,0,0,0,Artemisia,scoparia,0,0
2085,0,0,0,0,0,"L. Ct. Fourn-el-Chebak, adventice en 1936 et 1937 (Mt).",0
2086,0,0,0,Artemisia,annua,0,0
2087,0,0,0,0,0,0,"S. Sy. vers l'Euphrate (JL), Armenaz (Dlb), environs d'Alep (JL)."
2088,0,0,0,0,0,"L. Sy. St. Ras Baalbeck, Ma'ara Ras Baalhéck (P), source de l'Oronte (Mt, Np), Qamou'atHermel (Mt).",0
2089,0,0,0,Artemisia,verlotorum,0,0
2090,0,0,0,0,0,"L. Met. Çà et là dans la plaine de la Beqa'a, Ksara dès 1932 (Mt) (reste de cultures antérieures ?),vers Chtaura (Mt), Haouch-el-'Oumara (Mt, Np)",0
2091,0,0,0,Artemisia,arborescens,0,0
2092,0,0,0,0,0,L. Ctlitt. Ras el-Abiad (Dinsm).,0
2093,0,0,"TUSSILAGO L. — Plantes à tige scapiforme, monocéphales, à fleurs jaunes.Capitules rayonnants. Fleurs marginales sur plusieurs séries, , ligulées, celles dudisque hermaphrodites. Involucre simple, subcaliculé. Réceptacle nu. Stigmateslinéaires. Pappus des fleurs rayonnantes en plusieurs séries, celui des fleurs herma-phrodites du disque unisérié.",0,0,0,0
2094,0,0,0,0,0,"L. Mi. 'Abey (P), Bikfaya (Bl, Vt, Mt, Pb), Nahr Ibrahim (P), Qrayyé (Np). Mm. Falougha(P, Mt), Mdeireje (P, Mt, Pb), Tannourine el-Foqa (Mt), Ehden (Bl), forêts d'Ehden (Bl), Cèdresde Bcharré (Pb), au-dessus de Dimane (Bl), Hasroun (Bl), Fnaideq (Mt), Khan Sannine (Mt).Ve. Ouadi-el-'Arayech (Mt).",0
2095,0,0,"DORONICUM L. — Plantes vivaces à fleurs jaunes. Capitules multiflores,hétérogames, à fleurs marginales ligulées , unisériées, les autres tubuleuses. Involucreà une seule rangée de bractées. Réceptacle convexe à poils épars ou hirsutes. Stylesdes fleurs hermaphrodites tronqués, pénicillés à l'apex. Akènes sans bec, sillonnés,côtelés, ceux des fleurs marginales nus, les autres pourvus d'une aigrette.",0,0,0,0
2096,0,0,0,0,0,"L. Mi. Ghiné (Np), Hiyata près de Chahtoul (Pb), au-dessus d'Aramoun (Vt), au-dessusde Mayfouq (Mt). Mm. Ehden, Hasroun, Jourd-Hadeth (Bl), forêts d'Ehden (Bl, Mt), Khan Sannine(Vt, Mt), cèdres de 'Aïn Zehalta (Bnm), Ma'asser (P). 'Akkar. montagnes de 'Akkar (Brzosowski),Jab. Qamou'a (Pb).",0
2097,0,0,"SENECIO L. — Plantes annuelles, bisannuelles ou vivaces, rarement, horsde nos contrées, arbustives ou arborescentes. Capitules hétérogames, à fleurs margina-les rayonnantes, unisériées, , rarement non ligulées, les autres hermaphrodites,tubuleuses. Involucre constitué par une seule série de bractées mais ayant à sa baseun involucelle plus ou moins distinct d'écaillés courtes. Réceptacle plat, nu. Stylesdes fleurs hermaphrodites tronqués, pénicillés au sommet. Akènes sans bec, côtelés,tous pourvus d'une aigrette unisériée, caduque.",0,0,0,0
2098,0,0,0,0,0,0,S. exilis
2099,0,0,0,0,0,0,S.
2100,0,0,0,0,0,0,S.
2101,0,0,0,0,0,0,S.
2102,0,0,0,0,0,0,S. vernalis
2103,0,0,0,0,0,0,S. aquaticus
2104,0,0,0,0,0,0,S.
2105,0,0,0,0,0,0,S.
2106,0,0,0,0,0,0,S.
2107,0,0,0,0,0,0,S.
2108,0,0,0,Senecio,vulgaris,0,"S. doriiformis L. (PI. CCXL, n. 2). — ©. Plante glabre ou laineuse-aranéeuse. Tiges ordinairement dressées, 10-30 cm. Feuilles inférieures oblongues-NOUVELLE FLORE 429spatulées, dentées, atténuées en un pétiole court, les autres oblongues-linéaires,pinnatifides ou pinnatipartites, auriculées à la base, amplexicaules, divisées enlobes distants ovés, obtus, à rachis denticulé. Capitules en corymbes plus ou moinsserrés, d'abord penchés, à la fin redressés, obconiques-cylindriques, discoides oubrièvement ligules, 7x4 mm. Involucelle de 8-10 écailles. Bractées de l'involucreglabres, linéaires, denticulées. Akènes légèrement pubescents, un peu atténués ausommet.Floraison: novembre-mars. Cultures, terrains à l'abandon.L. Ct. Saida (Bl), Beyrouth (Vt, Mt, Np), Fouar (Mt), Nahr Beyrouth (Mt), Nahr-el-Kelb(Pb), Tripoli (Bl, P). Mi. Antoura (Pb), Baabda (Mt). Hem. Mimas près de Hasbaya (Pb).S. Sy. Alep (P, Pb). Dam. Damas (Pb)."
2109,0,0,0,Senecio,leucanthemifolius,0,0
2110,0,0,0,Senecio,vernalis,0,0
2111,0,0,0,Senecio,exilis,0,0
