,FamilyName,FamilyNameDescription,GeneralGenusAndDescription,Genus,Epithet,LebanonLocations,SyrianLocations
2553,0,0,"RHAMNUS L. — Arbrisseaux ou arbustes à fleurs dioïques ou polygames,plus rarement hermaphrodites. Calice 4- ou 5-fide, à dents caduques. Disque ténu,couvrant le tube du calice. Pétales 4-5 ou 0, insérés sur la marge du tube.",0,0,0,0
2554,0,0,0,Rhamnus,alaternus,0,0
2555,0,0,0,0,0,"L. Ct. Saïda (Bl), Beyrouth (Pr, Mt, Pb), Nahr-el-Kelb (Mt, Pb), Tripoli (Bl), Nahr Abou'Ali (P). Mi. Sous 'Ain 'Anoub (P), Baabda (P, Mt), 'Araya (Mt), Qrayé (Np), Bikfaya (Vt, Pb),Mosbé (Mt), Ghazir (Vt), Beit Méri (Mt), Brdummana (Pb), Ghosta (Mt). Mm. Qannoubine (Bl).",0
2556,0,0,0,Rhamnus,punctata,0,0
2557,0,0,0,0,0,"L. Ct. Saïda (Bl, Mt), Nahr Ghadir (Mt), Choueifat (Pb), Beyrouth (Vt, Np, P), NahrBeyrouth (Mt), Antélias (Mt), Nahr-el-Kelb (Sam), Tripoli, Nahr Abou 'Ali (Bl). Mi. Mar Rou-khos (Sam), Kesrouan (Gaill), 'Araya (Mt), Qrayé (Np), Jamhour, 'Antoura (Pb), 'Aley (Wall),Mar Hanna Maroun, Douma (Bl). Mm. Afqa (Np, Pb), 'Aïn Zehalta (Pb), Qannoubine (Bl).Ve. Bois de 'Ammiq (Mt). Herm. Rachaya (Boiss). Sud. Deir Mimas (P).",0
2558,0,0,0,0,0,0,"S. NLatt. N. du Ouadi Qandil (P), Baghtché Caz (Mt)."
2559,0,0,0,Rhamnus,palaestina,0,0
2560,0,0,0,0,0,"L. Met. 'Aytanit (P), El-Biré (Mt). St. Vers Hermel (Mt).NOUVELLE FLORE 557",0
2561,0,0,0,Rhamnus,heldreichii,0,0
2562,0,0,0,0,0,0,S. NLatt. Karadourane (Pb).
2563,0,0,0,Rhamnus,kurdica,0,0
2564,0,0,0,0,0,0,"S. Ct. Tartous (Pb). Mi. Jaoubat Bourghal (Pb). Sy. Vers El-'Aremi dans le Ghab (Mt),Harim, E. de Harim (Pb). K.D. Kutchuk Darmik (Pb)."
2565,0,0,0,Rhamnus,cathartica,0,0
2566,0,0,0,0,0,"L. Mm. Cèdres de Barouk (Mt, Pb), 'Ain Zehalta (Pb), Jab. Kneissé (Mt), Jab. Barouk (P,sous kurdica), S. de Laqlouq (Pb), Cèdres de Tannourine et de Hadeth (Mt), Hadeth-al-Joubbé(Sam, sous petiolaris), Bechnata (Bl), Ehden (Bl), Forêt d'Ehden (Bl, Mt).",0
2567,0,0,0,Rhamnus,libanotica,0,0
2568,0,0,0,0,0,"L. Mm-Me. Forêt d'Ehden (Mt), Jab. Kneissé (Gb, Mt), au-dessus d'Ehden (Auch, Boiss),Jourd Hasroun (Bl), Qprnet Saouda (Pb). Ve. Ouadi Fou'ara (Mt). Herm. Hermon (Gaill, Pb).",0
2569,0,0,"FRANGULA Miller. — Arbres ou arbrisseaux inermes, à feuilles caduques.Bourgeons d'hiver sans écailles. Feuilles alternes, penninerviées. Stipules caduques.Fleurs fasciculées, pentamères, hermaphrodites. Style simple à stigmate trilobé.Fruit drupacé, contenant 2 ou 3 pyrènes.",0,0,0,0
2570,0,0,0,0,0,0,S. NLatt. Vers 'Ain Haramiyé (Thiéb.).
2571,VITACEAE,"Lianes ligneuses à vrilles ou arbustes grimpants, rarement arbustes dressésou arbres, rarement aussi plantes herbacées. Feuilles alternes et généralement dis-tiques, stipulées, de forme variée. Inflorescences cymeuses ou en grappe, généra-lement opposées aux feuilles, souvent partiellement transformées en vrilles. Fleursrégulières, hermaphrodites, monoïques ou dioïques, habituellement 4-5-mères.Calice en coupe, plus ou moins distinctement lobé. Corolle caduque. Étamines 4-5.Disque intrastaminal. Pistil supère, à 2 carpelles biloculaires. Loges à 2 ovules.Fruit constitué habituellement par une baie.",0,0,0,0,0
2572,0,0,0,Vitis,sylvestris,0,0
2573,0,0,0,0,0,0,"S. Sy. Marais du Ghab près de 'Amkiyé, loin de toute culture, à feuilles peu découpées, trèstomenteuses et grappes très jeunes (Mt). NLatt. Vers 'Aïn Haramiyé (Mt), Karadourane (Pb)."
2574,0,0,"AMPELOPSIS Michaux. — Arbrisseaux grimpants ou couchés, pourvus ounon de Vrilles. Feuilles simples ou composées. Inflorescence cymeuse, opposée àune feuille. Fleurs hermaphrodites, 4-5-mères. Pétales libres, étalés lors de l'anthèse.Disque en forme de coupe, adné à l'ovaire.",0,0,0,0
2575,0,0,0,0,0,0,"S. Mi. Jaoubat Bourghal (Pb, Mt). Mm. Col de Nebi Younès (Sam). NLatt. Vallée deKaradourane (Pb)."
2576,LYTHRACEAE,"Plantes herbacées, arbustes ou arbres.- Feuilles entières, opposées, plus souventverticillées ou alternes, à stipules très petites. Fleurs en grappes ou en cymes, à 2préfeuilles régulières ou non, hermaphrodites, 3-16-mères, habituellement 4-6-mères.Calice valvaire, ordinairement persistant. Sépales valvaires, unis en un tube ouune coupe, souvent dotés d'appendices (calicules) entre les lobes. Corolles à pétalessouvent foliacés-pétioles (onguiculés), insérés au sommet du tube calicinal, parfoisabsents. Filaments des étamines de longueur variée. Ovaire supère, au fond dutube calicinal. Style simple à stigmate punctiforme ou légèrement bilobé. Fruitordinairement une capsule.",0,0,0,0,0
2577,0,0,0,0,0,L.,0
2578,0,0,0,0,0,L. junceum,0
2579,0,0,0,0,0,L.,0
2580,0,0,0,0,0,L.,0
2581,0,0,0,Lythrum,salicaria,0,0
2582,0,0,0,0,0,"L. Ct. Nahr Aouali (Bl), Beyrouth (Vt), Antélias (Vt, Mt), Nahr-el-Kelb (Bl, Np). Mi.'Abey (P). Met. Bords du Zaïr (Mt).NOUVELLE FLORE 561",0
2583,0,0,0,0,0,0,S.
2584,0,0,0,0,0,"L. Ct. Saïda (Bl), Nahr-el-Kelb (Pb). Met. Bords du Zaïr (Mt).","S. Dam. Bords du Barada (Gaill). Sud. Hammé (Pb).Var. tomentosum: Ct. S. de Tartous (Pb). Dam. Ghouta (Pb).La majorité des peuplements semblent, dans nos régions, n'appartenir vraiment ni à l'une nià l'autre des deux variétés décrites, reliées par une série continue d'intermédiaires."
2585,0,0,0,Lythrum,junceuxn Banks et,0,0
2586,0,0,0,0,0,"L. Ct. Beyrouth (Bl, Vt, P), Saïda (Bl), Jell-ed-Dib (Mt), Tripoli (Bl). Mi. Bikfaya (Vt),sous Beit Méri (Mt), Ghazir (Vt), 'Abey (P), Mayrouba, Harajel (Wall). Mm. Bcharré (Bl),Bcharré aux Cèdres (Mt), Ehden, montagne du 'Akkar, Hasroun, Bân (Bl). A.L. Cha'ra de Baal-beck-(Bl).",0
2587,0,0,0,Lythrum,hyssopifolia,0,0
2588,0,0,0,0,0,"L. Ct. Saïda (Pb), Nahr Beyrouth (Mt), Selftaniyé, Tripoli (Bl). Mi. Sous Beit Méri (Vt,Mt), Chemlan, Kfifan (P), Dik-el-Mehdi (Mt). Sud. Tyr-Nabatiyé (P). Mm. Roueissat, Hasroun(Bl).",0
2589,0,0,0,0,0,0,"S. de Safita (Pb), Bhamra (Har). W. de Horns. Quest de Homs (Pb). NLatt. Kessab (Pb). H.J.Ras-el-'Aïn (Pb). Haur. N. de Qneitra, Qneitra (Pb). J.D. Soueida, Salé, El-'Ayyoun, Hébrane(Mt). St. Nemara (Pb)."
2590,0,0,0,0,0,"L. Met. Bords du Zaïr, vers le pont, en abondance, juin 1953 (Mt).",0
2591,0,0,0,Peplis,alternifolia,0,0
2592,0,0,0,0,0,"L. Mm. Vers le Col de Zahlé à la base du Sannine, sur grès, 9 juillet 1934 (Thiéb), avecCarex leporina. Pas retrouvée.",0
2593,PUNICACEAE,Famille comprenant un seul genre et deux espèces.,0,0,0,0,0
2594,0,0,0,Punica,granatum,0,0
2595,MYRTACEAE,"Arbres ou arbustes, à feuilles simples, opposées, rarement alternes, habituel-lement entières et sans stipules. Fleurs solitaires ou en grappes, ou en cymes, parfoisen capitules involucres, régulières. Calice plus ou moins tubuleux ou en coupe,à 4-5 sépales libres. Corolle à 4-5 pétales, rarement plus, parfois absents, inséréssur les bords d'un disque bordant le tube calicinal, parfois charnus. Pistil-infèreou semi-infère à un ou plusieurs carpelles. Fruit drupacé ou bacciforme, ou capsu-laire, ou nuciforme.",0,0,0,0,0
2596,0,0,0,Myrtus,commuais,0,0
2597,0,0,0,0,0,"L. Ct. Beyrouth (Vt, P, Np), Nahr Beyrouth (Mt), Nahr-el-Kelb (Pb), Qalmoun (Sam),Tripoli (Bl). Mi. 'Abey (P), 'Aïn Rihaniyé (Sam).",0
2598,ONAGRACEAE,"Plantes herbacées, rarement ligneuses, parfois lianes. Feuilles alternes ou oppo-sées, habituellement simples et à stipules inermes et caduques. Fleurs axillaires ouen grappes, le plus souvent régulières, habituellement tétramères, exceptionnelle-ment 2, 3 ou 5-mères. Calice valvaire. Corolle tordue, à pétales libres, souvent plusou moins émarginés-lobés, parfois avec des dents stipuliformes à la base, ou aveccoussinets glanduleux à l'articulation entre l'onglet et la lame des pétales. Étaminesordinairement 10. Pistil infère, isomère, à 4 loges. Style 1, simple. Fruit capsulaire,de structure variée.",0,0,0,0,0
2599,0,0,0,0,0,L. stolonifera,0
2600,0,0,0,0,0,L. palustris,0
2601,0,0,0,Ludwigia,stolonifera,0,0
2602,0,0,0,0,0,"L. Ct. Vers Tyr (Gaill, Fox, Mt), Tripoli (Bl, P).",0
2603,0,0,0,Ludwigia,palustris,0,0
2604,0,0,0,0,0,0,S. Sud. 15 km. N. de Qneitra (Pb).
2605,0,0,0,Gircaea,lutetiana,0,0
2606,0,0,0,0,0,0,S. NLatt. Froulok (Pb).
2607,0,0,"OENOTHERA L. — Plantes à feuilles alternes, bisannuelles ou vivaces, àtiges ordinairement dressées, et d'assez forte taille, dépassant souvent un mètre,à corolle ordinairement jaune, de 4 pétales, et forte capsule dressée.",0,0,0,0
2608,0,0,"EPILOBIUM L. — Plantes vivaces, à feuilles opposées ou alternes. Fleursen grappes plus ou moins fournies, roses. Calice à tube à peine plus long que l'ovaire,à limbe quadripartite. Pétales 4. Étamines 8. Anthères linéaires ou oblongues. Stylefiliforme. Stigmates 4, largement étalés en croix ou très courts et alors distincts ounon. Capsule linéaire, allongée, à 4 loges. Valves 4, déhiscentes, se séparant enbandes arquées de la colonne séminifère centrale.Je dois à M. P. H.",0,0,0,0
2609,0,0,0,Epilobium,angustifolium,0,0
2610,0,0,0,0,0,"L. Mm. Grès humides près du Col de Zahlé (Vt, Mt, Pb). Me. 'Aïn-el-Qarn au-dessusd'Ehden (Bl).",0
2611,0,0,0,Epilobium,hirsutum,0,0
2612,0,0,0,0,0,"L. Ct. Saïda (Bl, P), Nahr-el-Kelb (Pb). Mi. Qrayé (Np), Sir, Salima (Bl), Ghazir, Bikfaya(Vt), Broummana (Bl), Moukhtara (P), Tannourine-et-Tahta, Mazra'at Kfar-Debiane (Mt).Mm. Dimarie, Hasroun, Bân, Bcharré (Bl), vers le Jab. Qamou'a (Pb). Met. Ta'naïl (Vt, Mt),Zahlé (P, Mt), Ksara, Barr Elias (Mt).",0
2613,0,0,0,Epilobium,parviflorum,0,0
2614,0,0,0,0,0,"L. Mm. Falougha (Pb), Jab. Kneissé, Afqa, vers la base du Sannine (Mt), Ehden (Bl, Pb),Bân (Bl, Sam), au-dessus de Bcharré (Pb), Bcharré, Dimane, Bazoun, Hasroun, Sir (Bl). Ve. Yam-mouné (Mt). Met. Ta'naïl, Haouch (Mt).",0
2615,0,0,0,Epilobium,montanum,0,0
2616,0,0,0,0,0,"L. Mi-Mm. Faraya (Mt), Tannourine (P), Khan Sannine (Mt), Hasroun, n° 219, 'AïnDahab, Dimane aux Cèdres de Hadeth, 'Aïn-el-Qarn au-dessus d'Ehden (Bl), vers le Col deZahlé (Mt).",0
2617,0,0,0,Epilobium,tetragonum,0,0
2618,0,0,0,0,0,"L. Ct. Beyrouth (Vt, Mt, Np), Batroun (P), Tripoli-Marine (Bl). Mi. Qrayé (Np), Bikfaya(Vt, Mt), 'Abey (P), Ouata-ej-Joz sous Mayrouba (Mt), Boq'ata (Sam, Wall), Mayrouba, Rayfoun(Sam). Mm. Bân, Hadeth (Sam), Hasroun, Bcharré, Dimane Mdeireje à Khan Jdid, Roueissat(Bl), Ehden (Bl, Sam). Met. Zahlé (Mt), Qabbélias (P), Ksara (Pb), Saghbine (P).",0
2619,0,0,0,Epilobium,minutiflorum,0,0
2620,0,0,0,0,0,0,S. À.L. Ma'loula (Mt). Det. RAVEN.
2621,HALORRHAGACEAE,"Plantes herbacées ou sous-frutescentes, souvent aquatiques. Feuilles souventopposées-verticillées, sans stipules. Fleurs habituellement en épis terminaux, her-maphrodites ou unisexuées, habituellement très petites, 4-2-mères. Calice et corolleparfois absents. Étamines 8-2. Gynécée infère à 2-4 loges. Fruit sec ou drupacé.MYRIOPHYLLUM L. — Plantes aquatiques immergées, à feuilles verti-cillées, opposées ou alternes, entières ou pinnatipartites, décomposées en lanièrestrès fines. Fleurs axillaires, très petites, monoïques, les fleurs à tube du calice trèscourt, portant 4 lobes caducs. Pétales 4, caducs. Étamines 8. Fleurs à tube ducalice quadrangulaire, à pétales rudimentaires et 4 stigmates persistants. Fruit unedrupe sèche, se divisant à la fin en 4 noyaux.Inflorescence à bractées très courtes non divisées, dépassées par les fleurs, celles-ci formant ainsiun épi terminal étroitM. spicatùm L.Inflorescence à bractées longues, découpées en lanières comme les feuilles, dépassant de beau-coup les fleursM. verticillatum L.Myriophyllum spicatùm L. (P. CCXLVI, n. 2). — 2J.. Plante aquatique,10-50 cm. ou plus. Tige verdâtre ou rougeâtre. Feuilles verticillées plus ou moins",0,0,0,0,0
2622,0,0,0,0,0,"L. Mm. Marj Hin (Mt). Ve. Yammouné (Bl, Mt). Met. 'Ammiq (Mt). &.'Sources del'Oronte (Pb). •",0
2623,0,0,0,Myriophyllum,verticillatum,0,0
2624,0,0,0,0,0,0,S. A.L. Source du Barada (Pb) !
2625,CALLITRICHACEAE,"Famille réduite au seul genre Callitriche, cosmopolite.",0,0,0,0,0
2626,0,0,0,Callitriche,truncata,0,0
2627,0,0,0,0,0,0,"S. H.J. Marais du Radd (Pb, ssp. occidentalis Rouy, det. Schotsman). Haur. N. de Qneitra(Pb, ssp. truncata). J.D. Birkés de la Forêt de Qanaouat, El-'Ayyoun (Mt)."
2628,0,0,0,Callitriche,naftolskyi,0,0
2629,0,0,0,0,0,0,"S. Haur. 1 km. N. de Qneitra (Pb, det. Schotsman)."
2630,0,0,0,Callitriche,sp. nova.,0,0
2631,0,0,0,0,0,0,"S. Haur. 1 km. N. de Qneitra (Pb), Er-Raha (Mt, Herbier de Paris), Qanaouat, Tell Jina(Mt). Entre Soueida et Salé (Sam, sous C. pedunculata D.C.)."
2632,THYMELAEACEAE,"Herbes, arbustes ou plantes herbacées, à feuilles simples, le plus souvent pe-tites, sans stipules. Inflorescence en grappes, de formés très variées. Fleurs rarementsolitaires, régulières ou légèrement zygomorphes, hermaphrodites ou rarementmonosexuées-polygames, ou dioïques, parfois dimorphes, tétramères ou. pentamères(rarement trîmères ou hexamères). Calice tubuleux, parfois pétaloïde. Corolle iso-mère ou nulle, à pétales parfois divisés. Ovaire supère, formé de un ou deux car-pelles. Style plus ou moins allongé. Fruit constitué par une drupe ou une baie.THYMELAEA Endl. — Sous-arbrisseaux à fleurs hermaphrodites, ou, plus sou-vent, polygames. Tube du périanthe en entonnoir, à limbe quadrifide, caduc oupersistant. Étamines 8, insérées en deux séries au sommet du tube, à filaments trèscourts. Style latéral et stigmate capité. Fruit constitué par une nucule.Thymelaea hirsuta (L.) Endl. — Passerina hirsuta L. (PL; CCXLVIII, n. 1).— S. Arbrisseau très rameux, pouvant dépasser un mètre. Rameaux plus ou moins",0,0,0,0,0
2633,0,0,0,0,0,"L. Ctlitt. Beyrouth (Bl, P, Vt, Np, Gb, Th, Np, Mt, Pb), Bouar (Pb), Tripoli (Bl).",0
2634,0,0,0,0,0,L.,0
2635,0,0,0,0,0,L. passerina,0
2636,0,0,0,0,0,L. pubescens,0
2637,0,0,0,Lygia,aucheri,0,0
2638,0,0,0,0,0,"L. Ct. Sin-el-Fil (Mt), Saïda (Bl). Mir Jamhour, Bâabda (Mt, Pb), 'Aley (Mt), Terbol(Boiss), au-dessus de Tripoli (Bl). 'Akkar. Baïno (Mt). Mm. Bcharré (Ky), Fnaidé (Mt), Ehden,Hasroun (Bl).",0
2639,0,0,0,Lygia,passerina,0,0
2640,0,0,0,0,0,"L. Ct. Hazmiyé (Vt). Mi. Sofar (Np). Met. Ta'naïl, Soultan Ya'koub (Mt). Mm. Vers leÇaracol Metiouhane, race appauvrie, à inflorescence serrée et port de L. pubescens. „ .",0
2641,0,0,0,Lygia,pubescens,0,0
2642,0,0,0,0,0,"L. St. Source de l'Oronte (Mt, Np).",0
2643,0,0,0,Stellera,lessertii,0,0
2644,0,0,0,0,0,0,"S. H.J. 25 km. S. de Hassetché (Dlb, Pb), NW. de Deir-ez-Zor (Pb), Tell Teneim (Hd-Mz).Dam. Bahret Hijjané (Pb). St. Tell Bouqras (Talion)."
2645,0,0,0,Daphne,libanotica,0,0
2646,0,0,0,0,0,"L. Mi. Entre Dlepta et Mohrab (Vt, Mt, Thiéb, Gb, Pb), entre 'Arameun et Chahtoul (Mt, Pb).",0
2647,0,0,0,Daphne,oleoides,0,0
2648,0,0,0,0,0,"L. Mi. Feitroun (Sam), Douma (P). Mm. Mdeireje (Sam), Jab. KneiSsé (P, Mt), E. d'Ehmej(Pb), vers le Col de Zahlé (Mt, Pb, P), Les Cèdres (Ehrenb, P, Mt, Hafstr), Bcharré aux Cèdres(Bl), Jab. Qamou'a (Pb), au-dessus des Cèdres (Pb), Hasroun (Bl), Ehden (Ky, P, Bl). A.L. Charade Baalbeck (Bl).",0
2649,0,0,0,Daphne,oleifolia,0,0
2650,0,0,0,0,0,0,"S. Mi. Haffé-Slenfé (Sam), Jaoubat Bourghal (Mt). NLatt. Ras-el-Bassit, Kizil Dagh (Pb),Kessab (P, Pb), 'Aïn Haramiyé (Mt)."
2651,ELÂEAGNACEAE,"Arbres ou arbustes à poils peltés ou étalés, leur donnant un aspect argenté.Feuilles alternes, rarement opposées, entières. Fleurs hermaphrodites ou unisexuées,monoïques ou dioïques, solitaires ou en courtes grappes, ordinairement tétramères.Calice tubuleux. Pas de corolle. Fleurs à étamines insérées dans le tube calicinalou à la base, fleurs sans staminodes. Fruit bacciforme.ELAEAGNUS L. — Arbres ou arbrisseaux à feuilles alternes, couverts depoils peltés. Fleurs hermaphrodites ou . Fleurs à périanthe campanule 4-6-fide,4-6 étamines, un ovaire avorté. Fleurs hermaphrodites à périanthe tubulaire, cylin-drique atténué, limbe 4-6-fide, 4-6 étamines, un disque glanduleux, un ovaireoblong à un seul ovule. Style long, stigmate en massue. Fruit drupacé.Elaeagnus angustifolia L. — E. hortensis Bieb. (PI. CCXLIX, n. 4). —S. Arbrisseau ou arbuste, 3-5 m. ou plus, inerme ou spinescent. Feuilles lenticulaires -lancéolées à lancéolées-linéaires, argentées, 2 à 6 cm. de long. Fleurs 5 mm. de long,en fascicules axillaires. Pédicelles à peu prés aussi longs que le tube, lui-même ar-genté. Lobes triangulaires, un peu plus courts que le tube, jaunes à l'intérieur.Style glabre. Fruit constitué par une baie.Une variété comestible, à baies plus grosses, est absente, à ce qu'il semble,des cultures de toutes nos contrées.Floraison: avril-juin. Planté dans les haies ou subspontané.L. Ct. Beyrouth (Bl, P, Mt), Tripoli (Bl, P). Met. Beqa'a (Mt, Pb). A.L. Seraïn-el-Foqa'a(Mt).S. Dam. Damas (P, Pb). Sy. Homs (Pb, Har). A.L. Zebdani (Pb).Aire géogr. — Originaire d'Asie centrale. Cultivée ou subspontanée en de nombreux pays.UMBELLIFLORAE. ARALIACEAEPlantes ligneuses, rarement herbacées, parfois grimpantes ou bulbeuses. Feuilleshabituellement alternes et de grande taille, à stipules peu distinctes, ou très déve-loppées, engainantes, pétiolées, à limbe entier, lobé, digité ou penné. Inflorescencestrès diverses, en ombelles, en grappes ou en épis, voire en capitule. Fleurs en généralpetites, vertes, à pédoncules souvent articulés, régulières, hermaphrodites. Calicecinq sépales, généralement petit. Corolle caduque, habituellement à 5 pétales.Étamines ordinairement 5. Gynécée presque, toujours infère. Styles libres, unis, ounuls. Fruit généralement drupacé et cloisonné, rarement bacciforme ou diakène.",0,0,0,0,0
2652,0,0,0,Hedera,helix,0,0
2653,0,0,0,0,0,"L. Ct. Beyrouth A.U.B., sans doute non spontané (P, Mt), Tripoli (P). Mi. 'Araya (Mt),Ghazir (Vt), Bikfaya (Vt, Pb), Dlepta (Gb, Mt), Salima (Bl), Boq'ata (Mt), Chemlan, cuit. (Mt).Mm. Fnaidé (Gb), Forêt d'Ehden (Vt), Qannoubine (Bl). Met. Ta'naïl, cuit. (Mt).",0
2654,0,0,0,Hydrocotyle,ranunculoides,0,0
2655,0,0,0,Actinolema,macrolema,0,0
2656,0,0,0,Lagoecia,cuminoides,0,0
2657,0,0,0,0,0,"L. Ct. 3 km. N. de Tyr (Sam), Saïda (Bl), Damour (Wall), Beyrouth (Bl, P, Np, Mt), Tripoli(Bl). Mi. Sous Beit Méri (Mt). Sy. Vers Baalbeck (Bl), Yaat (Wall).",0
2658,0,0,"ERYNGIUM L. — Plantes généralement épineuses, à fleurs groupées encapitules (ombelles simples à fleurs sessiles) entourées et dépassées par les feuillesflorales de l'involucre. Chaque fleur est accompagnée d'une paillette (bractée),simple ou tricuspide. Calices à 5 dents aiguës, rigides. Pétales dressés, connivents,émarginés et transformés ainsi en une lanière doublé, involutée. Fruits écailleuxet tubercules, à côtes et vallécules peu marquées, adnés au carpophore.",0,0,0,0
2659,0,0,0,Eryngium,barrelieri,0,0
2660,0,0,0,0,0,"L. Ct. Tripoli, sur le bord de la mer, adventice (Bl).",0
2661,0,0,0,Eryngium,glomeratum,0,0
2662,0,0,0,0,0,"L. Ct. Saïda (Bl), lit du Nahr Beyrouth, vers le Pont du Pacha (Mt)'. Mi. Broummana (Bl),Bikfaya (Vt), 'Abey (P), Douma (P). Mm. Les Cèdres (P, Pb), Ehden (Mt), Liban élevé (Lab).Herm. Hermon (P). Met. Ksara (Mt). .",0
2663,0,0,0,Eryngium,campestre,0,0
2664,0,0,0,Eryngium,billardieri,0,0
2665,0,0,0,Eryngium,heldreichii,0,0
2666,0,0,0,Eryngium,falcatum,0,0
2667,0,0,0,0,0,"L. Ct. Saïda (Mt), Beyrouth (Bl, P). Mi. Au-dessus de Baabda (Mt), Bikfaya (Vt, Pb),Ghazir (Mt), Maghdouché (Gaill), Chahtoul (Mt), Qpmayel (Pb), Jamhour (Wall, Mt).",0
2668,0,0,0,Eryngium,desertorum,0,0
2669,0,0,0,0,0,"L. St. 9 km. de Hermel (Eig, Zh), Qamou'at-Hermel, entre Qamou'at-Hermel et la stationde Ras Baalbeck, Qa'a (Mt). Sy. Baalbeck à Cha'ate (P), JLaboué (Mt).",0
2670,0,0,0,Eryngium,creticum,0,0
2671,0,0,0,0,0,"L. Ct. Tyr.(Mt), Saïda (Bl, P), Beyrouth (Bl, P, Vt, Np, Mt), Nahr Beyrouth (Mt). Mi.Broummana (Bl), Deir Qarqafé (Mt), 'Abey (P). Mm. Dimane (Bl). Met. Ta'naïl (pieds peu colorés,Mt, Vt), Beqa'a (P). A.L. Ouadi-el-Harir (Pb).",0
2672,0,0,0,Eryrgium,maritimum,0,0
2673,0,0,0,0,0,"L. Ctlitt. Nahr Ghadir (Mt), sables du S. de Beyrouth (Bl, P, Vt, Mt), Nahr-el-Kelb (Mt,Pb), Tripoli (Bl).",0
2674,0,0,0,Eryngium,pyramidale,0,0
2675,0,0,0,0,0,0,"S. H.J. Abondant sur les pentes du Jabal 'Abd-el-'Aziz au-dessus de Gharra, plus rare àGharra (Hd-Mz), Sfaiyan (Hd-Mz)."
2676,0,0,0,Eryngium,bithynicum,0,0
2677,0,0,0,0,0,0,S. NLatt. Sud-est du Cassius (Dlb).
2678,0,0,0,Anisosciadium,orientale,0,0
2679,0,0,0,0,0,0,"S. H.J. Nord de Deir-ez-Zor, Col à l'est du Karatchok Dagh (Pb). St. NW. du Jabal Bichri(Pb), S. de Soukhné (Dbt)."
2680,0,0,0,Anisosciadium,isosciadium,0,0
2681,0,0,0,0,0,0,"S. St. 'Aïn Khnaifes, au S.E. de Palmyre (P), Qaryatein (Mt), Jabal Abou Qpsh (Gb), KhanAbou Chamate (Gb, Pb), 10 km. E. de Dmeir (Pb)."
2682,0,0,"ECHINOPHORA L. — Plantes épineuses ou inermes, à fleurs blanches oujaunâtres. Fleurs polygames, celle du centre de chaque ombellule sessile et fertile,les autres , pédicellées. Dents du calice aiguës, celles des fleurs marginales inégales,NOUVELLE FLORE 583plus rarement nulles. Pétales obovés, marginés, à lanières infléchies, ou entiers,infléchis au sommet. Stylopodes coniques, entiers. Fruit oblong, pyramidal, presquecylindrique, adné à la base au réceptacle et aux pédicelles des fleurs , accrescentset durcis. Péricarpe membraneux, à côtes obsolètes.",0,0,0,0
2683,0,0,0,0,0,L. A.L. Fakiyé (Mt).,0
2684,0,0,"PHYSOCAULIS Tausch. — Plantes annuelles à fleurs petites, blanches. Caliceà dents obsolètes. Pétales obovés, entiers, infléchis au sommet. Fruit linéaire-oblong,comprimé latéralement. Méricarpes à cinq côtes très obtuses et vallécules à un seulcanal sécréteur. Stigmates sessiles au sommet des stylopodes. Carpophore entier.",0,0,0,0
2685,0,0,0,0,0,0,"S. W. de Homs. Murs du Qala'at-el-Hosn (Krak des Chevaliers) (Bl, Mt, Np, Pb). Sy. Qala'atSema'ane (Mt), Babeska (P). J.D. Qanaouat (Wall, Mt)."
2686,0,0,"CHAEROPHYLLUM L. — Plantes à fleurs blanches, rarement jaunes, par-fois polygames. Calice sans marge. Pétales obcordés à lame infléchie. Fruit rétrécià la base, linéaire, rarement oblong. Méricarpes à 5 côtes très obtuses, égales, etvallécules très étroites, à un seul canal. Carpophore bifide ou bipartite.",0,0,0,0
2687,0,0,0,Chaerophyllum,aurantiacum,0,0
2688,0,0,0,0,0,"L. Mm. Sir à Marj Hin (P), Marj Hin, Naba' s-Succar au-dessus de Sir, Tannourine el-Foqa' (Mt).",0
2689,0,0,0,Chaerophyllum,macrospermum,0,0
2690,0,0,0,0,0,"L. Mm. Jabal Barouk (P, restée inclassée, Mt).",0
2691,0,0,0,Chaerophyllum,libanoticum,0,0
2692,0,0,0,0,0,"L. Mm. Bcharré (Ky), Dimane, Hasroun (Bl), Tannourine-el-Foqa' (Mt).",0
2693,0,0,0,Chaerophyllum,syriacum,0,0
2694,0,0,"ANTHRISCUS Pers. — Plantes vivaces ou monocarpiques, à rieurs blanches.Calice à dents obsolètes. Pétales oblongs ou en coin à la base, rétus au sommetou entiers, infléchis. Fruit ové-oblong, le plus souvent atténué au sommet. Méri-carpes à 5 côtes visibles seulement à l'apex, par ailleurs cylindriques et sans relief.Vallécules indistinctes, à un seul canal sécréteur. Stylopode conique, marginé.",0,0,0,0
2695,0,0,0,Anthriscus,nemorosa,0,0
2696,0,0,0,0,0,"L. Mm. Au-dessus des Cèdres (Boiss), Sahlet Qandil sous Qprnet-el-'Achara (Mt).",0
2697,0,0,0,Anthriscus,lamprocarpa,0,0
2698,0,0,0,0,0,"L. Mi. Ma'asser (P), Machta, Jezzine (Mt), Rayfoun (Wall), Bzoummar (Bl). Mm. JourdHadeth, Ehden, Hadchit, Hasroun (Bl). Ve. Au-dessus de 'Ammiq et de 'Aytanit (Mt). Herm.Au-dessus de 'Aïn 'Ata (Gaill).",0
